# metro_threep[10000.0, 50000.0, 100000.0, 500000.0, 1000000.0]
2.1364730356213273,1.587073155337459,0.15853461525925963
2.185382069111377,1.6132090341179417,0.15396094036766922
2.140483287963024,1.6216995211245393,0.1485657738091443
2.14992601542517,1.623591306436208,0.1526678912103298
2.172756724638824,1.579797694534723,0.14749075056821365
2.1248960970085355,1.660260988827444,0.1537048330818644
2.149163323427352,1.6284178876847974,0.15196635373118095
2.174547441561466,1.5888755620791006,0.16755796921698818
2.176632949454081,1.6128395444010664,0.15198239726656476
2.13841164587213,1.6202089977671505,0.1503287499203753
