# vegas_bound_energy_comp[2, 4, 6, 8, 10]
-2.874860905835897,-2.8839013787421774,-2.8864776601020434,-2.8841198298708877,-2.8890503955442095
-2.874719655468865,-2.886323480357635,-2.884546256684153,-2.8840654506394445,-2.886140854778486
-2.874308855728018,-2.8797062678466245,-2.8854680287745116,-2.8855093957045623,-2.8849811853538485
-2.876805862345455,-2.8837430067227476,-2.8883486126418947,-2.8884262702691648,-2.8820217294999244
-2.8738736591609912,-2.8795376939522144,-2.893121734866696,-2.8895154769444646,-2.8874609757151486
-2.8731166920510267,-2.884761143812512,-2.8876569690651523,-2.8859344755197043,-2.883710582379244
-2.873007719128842,-2.8822387428481657,-2.8855041342489107,-2.8849066952649767,-2.8873205231645884
-2.871834551844952,-2.8872540799638577,-2.88415637935622,-2.8911430503543167,-2.8914427031513044
-2.8723612289145355,-2.886130790560979,-2.8858590562885085,-2.882626417703626,-2.8850990779392047
-2.8742299452030635,-2.8837313623166945,-2.885425625828909,-2.8900425877219478,-2.880175386786451
-2.8744086471346444,-2.887068632035198,-2.8882048382944165,-2.884839629618045,-2.890795511313461
-2.8722580474761177,-2.884415500655383,-2.884844646513848,-2.8879739489138734,-2.8811676654717258
-2.874021263419275,-2.8820510558484407,-2.8862772524568863,-2.888764439825235,-2.886448855164333
-2.874041941232315,-2.8824075062165107,-2.88516092371797,-2.884282954301698,-2.8883326904944333
-2.874587267235146,-2.884515201949197,-2.8853379134102144,-2.879106031762075,-2.8870275875716684
-2.8743594703976494,-2.8860450216217512,-2.8862220377674097,-2.8896366118327137,-2.89050304803382
-2.869965965479873,-2.8865846602780487,-2.882824914613684,-2.889606202556687,-2.8835225061039442
-2.8698808685543735,-2.8845475683107016,-2.884660514953346,-2.8822656829060898,-2.8895292095331606
-2.874068776431341,-2.8854518954219652,-2.8835680753205133,-2.890765127261265,-2.896178439905564
-2.8710270123555452,-2.8833247349033555,-2.8838116969070837,-2.882921445092249,-2.8860958994087937
-2.875191670222405,-2.8855735143958174,-2.882699454491145,-2.887264588033783,-2.886618144350046
-2.8752906695716387,-2.8855055574160886,-2.881835040294478,-2.885894503448081,-2.8869507383802135
-2.8742244822135,-2.88429535183228,-2.887836926320758,-2.88480678806561,-2.8912551408319023
-2.8724336685562446,-2.885676527429799,-2.883160954544128,-2.8853247904942445,-2.888404378383981
-2.8750134092396302,-2.8870041258351713,-2.885906550941258,-2.8831091952452907,-2.886298825230608
-2.8745510998499397,-2.8902783154864435,-2.8839115978351835,-2.889324912160335,-2.8921652949837924
-2.8725396966987313,-2.8895928376215183,-2.8846317508764345,-2.883264891318481,-2.8927307962821858
-2.8740666141555953,-2.8879776046450725,-2.883570213616684,-2.8892690795084395,-2.88481168295365
-2.87198624856017,-2.8864816838783875,-2.889968413803022,-2.8855880313771847,-2.8871673798176847
-2.8713303326531614,-2.8842051790855754,-2.8829738154346822,-2.883043841560166,-2.885524022252034
-2.8760402391654334,-2.8883408427196606,-2.884550263406433,-2.887340390933048,-2.888647492269511
-2.8739341589757754,-2.8847232334684283,-2.883112804072545,-2.889688316151467,-2.8947797009028653
-2.872667641788972,-2.882937267677774,-2.88360750671995,-2.8835246149487914,-2.8846016308943847
-2.8725733537682543,-2.88146125802912,-2.8863883798965624,-2.8890444202909493,-2.888350403144429
-2.8715941310801485,-2.8820065798100987,-2.889883565252708,-2.8854365266784323,-2.884966700231137
-2.8741572750315503,-2.8858718474780445,-2.8855311947472266,-2.8826964788271434,-2.88340528899988
-2.873771971245897,-2.8823360455317792,-2.883190292309606,-2.8900269478144964,-2.884809071768206
-2.8729909043483612,-2.8859099739869034,-2.891916969396269,-2.880907661097788,-2.888318832951309
-2.872686010043857,-2.8839435197045487,-2.88400983899078,-2.88743725313275,-2.8836129551205816
-2.878924246235111,-2.8869754556042815,-2.8824038876689557,-2.8868493389029473,-2.8854796444060735
-2.874247952097971,-2.8845780506562524,-2.8825864597862862,-2.8890981524015666,-2.8832255276162773
-2.874297327886235,-2.891564625858405,-2.887966278353643,-2.8882986408105626,-2.895641870030117
-2.8745967576645475,-2.883413757588138,-2.8834635177169274,-2.8876546006524344,-2.883975311123779
-2.873550121885585,-2.882838207640583,-2.8929598183266965,-2.8880086139768717,-2.8895410747551065
-2.8743437767762385,-2.8826538972272697,-2.8854012110292078,-2.8858172690661674,-2.883859783898966
-2.8741990070453767,-2.884586434168681,-2.8856426083815596,-2.88767458863751,-2.888366652714804
-2.8710100234686022,-2.8817900581378657,-2.8856322263086667,-2.885500090529577,-2.8831963243673098
-2.8743811803936268,-2.884850006800977,-2.888310834063014,-2.882042244741284,-2.887307512048172
-2.8739958871102522,-2.8818884007789167,-2.887685122733516,-2.8856932845074037,-2.8851872139122596
-2.872548057239667,-2.884254262345622,-2.8853326988712307,-2.883127203270563,-2.8937961973437125
