# vegas_2param_iters[10000.0, 50000.0, 100000.0, 500000.0, 1000000.0]
-2.940986330604544,-2.894762222942013,-2.890075807221745,-2.8872243107443483,-2.8867029313517847
-2.9265352960578785,-2.898461424407995,-2.88979585483436,-2.8891859394663633,-2.8873422747083133
-2.931227880373526,-2.900689273945775,-2.8906248698454595,-2.8870717619386697,-2.8873969437775475
-2.905163531271716,-2.892708219116074,-2.894943863003159,-2.888765921719898,-2.8880867471296683
-2.9647541651594524,-2.8983526684324388,-2.891092348948021,-2.8895405506419993,-2.8871546000024737
-2.9432513514217367,-2.8987037124610286,-2.8901040971298344,-2.888054786923776,-2.887622793292605
-2.9186374389603293,-2.9006769399416417,-2.894696258523508,-2.8891005572162727,-2.8863998157889736
-2.953048107030611,-2.90327374555797,-2.9030382802807684,-2.8879197237948118,-2.8859886078600714
-2.9466404573987766,-2.8983851362209765,-2.887677968281949,-2.8879041952590168,-2.8879728003996123
-2.9429539762026224,-2.8989273114452576,-2.8909149068250204,-2.8891993568930623,-2.887675780823841
