# vegas_1param_iters=1e4_N=50_t=s_some failed convergence,
-2.931781189,0.156796875
-2.914129341,0.1546875
-2.930984667,0.1575
-2.953925838,0.157529297
-2.904282235,0.13875
-2.901000161,0.15703125
-2.934908575,0.15140625
-2.929152022,0.1575
-2.931311358,0.125390625
-2.92747121,0.148125
-2.938292685,0.168632813
-2.949952254,0.151875
-2.912833278,0.15375
-2.913130949,0.147202148
-2.936374473,0.156503906
-2.954264995,0.150461426
-2.922356861,0.1546875
-2.937111243,0.150476074
-2.947101974,0.155625
-2.905129699,0.16171875
-2.901916915,0.15
-2.916230268,0.14953125
-2.931322643,0.1575
-2.944302117,0.164970703
-2.933131968,0.191220703
-2.941316012,0.146191406
-2.916563416,0.1528125
-2.92920652,0.157500114
-2.936895411,0.16125
-2.953914054,0.153511963
-2.920153745,0.165
-2.901323065,0.1565625
-2.913977882,0.151875
-2.972946858,0.148139648
-2.887139529,0.1584375
-2.94146874,0.1875
-2.9203385,0.161220703
-2.927833918,0.161484375
-2.925395371,0.164765625
-2.934830154,0.170625
-2.92221392,0.1546875
-2.940051784,0.166875
-2.916294162,0.1425
-2.898767265,0.1453125
-2.924843752,0.129375
-2.93094446,0.1575
-2.951129181,0.175297851
-2.96926868,0.15
-2.926487165,0.15
-2.894746588,0.1659375
