# vegas_1param_iters=5e5_N=50_t=2176
-2.882259087457936,0.148125
-2.8831748554065264,0.1425
-2.879897901457952,0.1425
-2.8819896043290365,0.15
-2.882151729795112,0.14625
-2.882014411794398,0.14625
-2.8796489334772026,0.1575
-2.8802293950126665,0.14625000000000002
-2.8799198749714834,0.159375
-2.8814130629615398,0.15375
-2.8805838506979975,0.1425
-2.8815636824131534,0.1425
-2.883114716989725,0.13312499999999994
-2.8813549122293836,0.14625
-2.87950352066549,0.15375
-2.8806981651354087,0.1575
-2.8800149947597418,0.15187499999999998
-2.8839393869892707,0.1425
-2.880814151840662,0.16125
-2.8813288901901477,0.12937499999999996
-2.881255199141996,0.135
-2.882449200008939,0.15
-2.8809886842072463,0.15375
-2.881828120463303,0.1471875
-2.8814102849678664,0.15187499999999998
-2.8799333758855257,0.1546875
-2.8807741934474262,0.15187499999999998
-2.8819602955627697,0.14625
-2.8815637389442936,0.15375
-2.8808793333782705,0.15
-2.8799849434789024,0.15
-2.882329107793128,0.13312499999999994
-2.882081301339809,0.14625
-2.881991372839861,0.13874999999999998
-2.883173181261857,0.155625
-2.8803823940777358,0.1415625
-2.880918060204341,0.165
-2.880505594093709,0.1565625
-2.882291045104995,0.15375
-2.88090181809072,0.1575
-2.880357109331506,0.165
-2.882430446868806,0.15
-2.8807637518808575,0.17250000000000004
-2.8802586457797537,0.16687500000000005
-2.880383638372494,0.15375
-2.8831278649793237,0.165
-2.8807596892747203,0.15
-2.8809806154803392,0.1640625
-2.8799862715720526,0.1603125
-2.8830052365480197,0.16125
